time,alt,MN,TRA,Wf,Fn,SmHPC,SmLPC,SmFan,T48,T2,T24,T30,T50,P2,P15,P30,Nf,Nc,epr,phi,Ps30,NfR,NcR,BPR,farB,htBleed,PCNfRdmd,W31,W32
364.81,1000,0,100,6.5692,83210,21.332,13.171,11.419,2059.5,515.1,637.49,1573.1,1385.6,14.102,20.828,535.01,2378.7,9022.3,1.3,46.923,504,2387,8138.2,8.3851,0.027153,388.56,100,37.803,22.682
365.82,1000,0,100,6.5692,83210,21.332,13.171,11.419,2059.5,515.1,637.49,1573.1,1385.6,14.102,20.828,535.01,2378.7,9022.3,1.3,46.923,504,2387,8138.2,8.3851,0.027153,388.56,100,37.803,22.682
366.82,1000,0,100,6.5692,83210,21.332,13.171,11.419,2059.5,515.1,637.49,1573.1,1385.6,14.102,20.828,535.01,2378.7,9022.3,1.3,46.923,504,2387,8138.2,8.3851,0.027153,388.56,100,37.803,22.682
367.83,1000,0,100,6.5692,83210,21.332,13.171,11.419,2059.5,515.1,637.49,1573.1,1385.6,14.102,20.828,535.01,2378.7,9022.3,1.3,46.923,504,2387,8138.2,8.3851,0.027153,388.56,100,37.803,22.682
368.83,1000,0,100,6.5692,83210,21.332,13.171,11.419,2059.5,515.1,637.49,1573.1,1385.6,14.102,20.828,535.01,2378.7,9022.3,1.3,46.923,504,2387,8138.2,8.3851,0.027153,388.56,100,37.803,22.682
369.84,1000,0,100,6.5692,83210,21.332,13.171,11.419,2059.5,515.1,637.49,1573.1,1385.6,14.102,20.828,535.01,2378.7,9022.3,1.3,46.923,504,2387,8138.2,8.3851,0.027153,388.56,100,37.803,22.682
370.84,1030.8,0.00085553,100,6.5635,83063,21.332,13.18,11.419,2059.2,514.99,637.39,1572.9,1385.4,14.086,20.807,534.61,2378.9,9022,1.3002,46.917,503.62,2387.4,8138.6,8.3839,0.027148,388.53,100,37.777,22.666
371.85,1067.9,0.0018852,100,6.5541,82854,21.334,13.179,11.419,2058.7,514.86,637.24,1572.6,1385,14.067,20.781,533.94,2378.7,9021,1.3002,46.909,502.98,2387.5,8138.6,8.3841,0.02714,388.44,100,37.733,22.64
372.85,1104.9,0.002915,100,6.5445,82640,21.334,13.181,11.419,2058.3,514.73,637.08,1572.3,1384.6,14.049,20.753,533.24,2378.4,9019.9,1.3002,46.902,502.33,2387.5,8138.6,8.3842,0.027132,388.34,100,37.689,22.613
373.86,1142,0.0039447,100,6.5351,82426,21.335,13.182,11.42,2057.8,514.6,636.92,1571.9,1384.3,14.03,20.726,532.55,2378.2,9018.8,1.3002,46.895,501.68,2387.6,8138.7,8.3843,0.027125,388.25,100,37.644,22.587
374.87,1179.1,0.0049744,100,6.5256,82214,21.335,13.184,11.421,2057.3,514.47,636.76,1571.6,1383.9,14.011,20.698,531.86,2377.9,9017.7,1.3002,46.888,501.03,2387.6,8138.7,8.3843,0.027118,388.16,100,37.6,22.56
375.87,1216.1,0.0060041,100,6.5162,82002,21.335,13.185,11.421,2056.9,514.34,636.6,1571.2,1383.6,13.992,20.671,531.18,2377.7,9016.7,1.3002,46.881,500.39,2387.6,8138.8,8.3844,0.027111,388.07,100,37.556,22.533
376.88,1253.2,0.0070338,100,6.5069,81791,21.336,13.187,11.422,2056.4,514.21,636.44,1570.9,1383.2,13.974,20.644,530.5,2377.4,9015.6,1.3002,46.874,499.74,2387.7,8138.8,8.3845,0.027104,387.98,100,37.511,22.507
377.88,1290.3,0.0080635,100,6.4976,81581,21.336,13.188,11.422,2055.9,514.08,636.28,1570.5,1382.9,13.955,20.617,529.82,2377.1,9014.5,1.3002,46.867,499.1,2387.7,8138.9,8.3846,0.027097,387.89,100,37.468,22.481
378.88,1327.4,0.0090932,100,6.4883,81372,21.337,13.19,11.423,2055.5,513.94,636.12,1570.2,1382.5,13.937,20.59,529.14,2376.9,9013.5,1.3002,46.86,498.46,2387.8,8138.9,8.3846,0.02709,387.8,100,37.424,22.454
379.89,1364.4,0.010123,100,6.4791,81164,21.337,13.191,11.424,2055,513.81,635.97,1569.9,1382.2,13.918,20.563,528.46,2376.7,9012.4,1.3002,46.853,497.83,2387.9,8139,8.3847,0.027083,387.71,100,37.38,22.428
380.89,1401.5,0.011153,100,6.4699,80956,21.337,13.193,11.425,2054.6,513.68,635.81,1569.5,1381.8,13.9,20.536,527.79,2376.4,9011.4,1.3002,46.846,497.19,2387.9,8139,8.3848,0.027076,387.62,100,37.337,22.402
381.9,1438.6,0.012182,100,6.4607,80750,21.337,13.194,11.426,2054.1,513.56,635.65,1569.2,1381.5,13.881,20.509,527.12,2376.2,9010.3,1.3002,46.839,496.56,2388,8139.1,8.3849,0.027069,387.53,100,37.293,22.376
382.9,1475.6,0.013212,100,6.4516,80544,21.338,13.195,11.427,2053.7,513.43,635.5,1568.8,1381.2,13.863,20.483,526.45,2375.9,9009.3,1.3002,46.832,495.93,2388,8139.1,8.385,0.027062,387.44,100,37.25,22.35
383.91,1512.7,0.014242,100,6.4425,80340,21.338,13.197,11.428,2053.2,513.3,635.34,1568.5,1380.8,13.845,20.456,525.78,2375.7,9008.2,1.3002,46.826,495.3,2388.1,8139.2,8.3851,0.027055,387.35,100,37.207,22.324
384.91,1549.8,0.015272,100,6.4335,80136,21.338,13.198,11.429,2052.8,513.17,635.19,1568.2,1380.5,13.826,20.429,525.12,2375.5,9007.2,1.3002,46.819,494.68,2388.2,8139.3,8.3852,0.027049,387.26,100,37.164,22.298
385.92,1586.8,0.016301,100,6.4245,79933,21.338,13.2,11.43,2052.3,513.04,635.03,1567.9,1380.1,13.808,20.403,524.46,2375.2,9006.2,1.3002,46.812,494.06,2388.2,8139.3,8.3852,0.027042,387.17,100,37.121,22.273
386.93,1623.9,0.017331,100,6.4155,79731,21.339,13.201,11.431,2051.9,512.91,634.88,1567.5,1379.8,13.79,20.377,523.8,2375,9005.2,1.3002,46.806,493.44,2388.3,8139.4,8.3853,0.027035,387.08,100,37.078,22.247
387.93,1661,0.018361,100,6.4061,79527,21.34,13.202,11.432,2051.4,512.78,634.73,1567.2,1379.4,13.772,20.35,523.13,2374.8,9004.1,1.3002,46.798,492.8,2388.4,8139.4,8.3856,0.027027,386.99,100,37.035,22.221
388.94,1698.1,0.01939,100,6.3966,79320,21.341,13.202,11.433,2050.9,512.65,634.56,1566.8,1379,13.754,20.323,522.44,2374.5,9003,1.3001,46.79,492.15,2388.4,8139.4,8.3859,0.027019,386.9,100,36.991,22.194
389.94,1735.1,0.02042,100,6.3871,79114,21.343,13.203,11.435,2050.4,512.53,634.4,1566.5,1378.7,13.735,20.296,521.75,2374.2,9001.8,1.3001,46.782,491.5,2388.4,8139.4,8.3861,0.027012,386.8,100,36.946,22.168
390.94,1772.2,0.02145,100,6.3776,78908,21.344,13.204,11.436,2049.9,512.4,634.24,1566.1,1378.3,13.717,20.27,521.06,2373.9,9000.7,1.3,46.774,490.85,2388.4,8139.5,8.3864,0.027004,386.71,100,36.902,22.141
391.95,1809.3,0.02248,100,6.3681,78703,21.345,13.205,11.438,2049.4,512.27,634.08,1565.7,1377.9,13.699,20.243,520.37,2373.6,8999.6,1.3,46.766,490.21,2388.4,8139.5,8.3867,0.026996,386.61,100,36.858,22.115
392.95,1846.3,0.023509,100,6.3586,78498,21.346,13.205,11.439,2048.9,512.14,633.92,1565.4,1377.6,13.681,20.216,519.69,2373.3,8998.5,1.3,46.759,489.56,2388.4,8139.5,8.387,0.026988,386.52,100,36.814,22.088
393.96,1883.4,0.024539,100,6.3492,78295,21.347,13.206,11.441,2048.4,512.02,633.76,1565,1377.2,13.663,20.19,519.01,2373,8997.4,1.2999,46.751,488.92,2388.4,8139.5,8.3872,0.02698,386.42,100,36.77,22.062
394.96,1920.5,0.025569,100,6.3398,78092,21.349,13.207,11.443,2047.9,511.89,633.6,1564.7,1376.8,13.646,20.163,518.32,2372.7,8996.3,1.2999,46.743,488.27,2388.4,8139.5,8.3875,0.026973,386.33,100,36.726,22.035
395.97,1957.5,0.026598,100,6.3304,77889,21.35,13.208,11.445,2047.4,511.76,633.45,1564.3,1376.5,13.628,20.137,517.64,2372.4,8995.2,1.2998,46.735,487.63,2388.4,8139.5,8.3878,0.026965,386.23,100,36.682,22.009
396.97,1994.6,0.027628,100,6.3211,77687,21.351,13.208,11.446,2046.9,511.63,633.29,1564,1376.1,13.61,20.111,516.96,2372.1,8994.1,1.2998,46.727,486.99,2388.4,8139.6,8.3882,0.026957,386.14,100,36.638,21.983
397.98,2031.7,0.028658,100,6.3117,77486,21.352,13.209,11.448,2046.5,511.51,633.13,1563.6,1375.7,13.592,20.084,516.29,2371.8,8992.9,1.2997,46.72,486.35,2388.4,8139.6,8.3885,0.02695,386.04,100,36.595,21.957
398.99,2068.8,0.029688,100,6.3024,77286,21.354,13.21,11.45,2046,511.38,632.97,1563.3,1375.4,13.574,20.058,515.61,2371.5,8991.8,1.2997,46.712,485.71,2388.4,8139.6,8.3888,0.026942,385.95,100,36.551,21.931
399.99,2105.8,0.030717,100,6.2931,77086,21.355,13.21,11.452,2045.5,511.26,632.81,1562.9,1375,13.557,20.032,514.93,2371.2,8990.7,1.2996,46.704,485.08,2388.4,8139.6,8.3891,0.026934,385.86,100,36.507,21.904
401,2142.9,0.031747,100,6.2838,76887,21.356,13.211,11.454,2045,511.13,632.65,1562.6,1374.6,13.539,20.006,514.26,2370.9,8989.6,1.2995,46.696,484.44,2388.4,8139.6,8.3895,0.026926,385.76,100,36.464,21.878
402,2180,0.032777,100,6.2745,76688,21.358,13.212,11.456,2044.5,511.01,632.5,1562.2,1374.3,13.521,19.98,513.59,2370.6,8988.5,1.2995,46.688,483.81,2388.4,8139.6,8.3898,0.026919,385.67,100,36.421,21.852
403,2217,0.033806,100,6.2653,76490,21.359,13.212,11.458,2044,510.88,632.34,1561.8,1373.9,13.504,19.954,512.91,2370.4,8987.4,1.2994,46.681,483.17,2388.4,8139.6,8.3902,0.026911,385.57,100,36.377,21.826
404.01,2254.1,0.034836,100,6.256,76293,21.36,13.213,11.461,2043.5,510.76,632.18,1561.5,1373.5,13.486,19.928,512.24,2370.1,8986.3,1.2994,46.673,482.54,2388.4,8139.7,8.3905,0.026903,385.48,100,36.334,21.8
405.01,2291.2,0.035866,100,6.2468,76097,21.361,13.213,11.463,2043,510.63,632.02,1561.1,1373.1,13.469,19.902,511.58,2369.8,8985.2,1.2993,46.665,481.91,2388.4,8139.7,8.3909,0.026896,385.39,100,36.291,21.775
406.02,2328.2,0.036895,100,6.2376,75901,21.363,13.214,11.465,2042.5,510.51,631.87,1560.8,1372.8,13.451,19.876,510.91,2369.5,8984.1,1.2992,46.657,481.28,2388.4,8139.7,8.3913,0.026888,385.29,100,36.248,21.749
407.02,2365.3,0.037925,100,6.2283,75705,21.365,13.213,11.467,2042,510.38,631.71,1560.4,1372.4,13.434,19.85,510.24,2369.2,8983,1.2992,46.649,480.65,2388.4,8139.7,8.3918,0.02688,385.2,100,36.205,21.723
408.03,2402.4,0.038955,100,6.2192,75510,21.366,13.214,11.47,2041.5,510.26,631.55,1560.1,1372,13.416,19.824,509.57,2368.9,8981.9,1.2991,46.642,480.02,2388.4,8139.7,8.3921,0.026872,385.1,100,36.162,21.697
409.03,2439.4,0.039985,100,6.21,75316,21.367,13.214,11.472,2041,510.13,631.4,1559.7,1371.7,13.399,19.798,508.91,2368.6,8980.8,1.299,46.634,479.39,2388.4,8139.7,8.3925,0.026864,385.01,100,36.119,21.671
410.04,2476.5,0.041014,100,6.2009,75123,21.369,13.215,11.475,2040.6,510.01,631.24,1559.4,1371.3,13.382,19.773,508.25,2368.3,8979.7,1.299,46.627,478.77,2388.4,8139.7,8.3929,0.026857,384.92,100,36.076,21.646
411.04,2513.6,0.042044,100,6.1918,74930,21.37,13.215,11.477,2040.1,509.89,631.09,1559,1370.9,13.364,19.747,507.58,2368,8978.6,1.2989,46.619,478.15,2388.4,8139.7,8.3934,0.026849,384.82,100,36.034,21.62
412.05,2550.7,0.043074,100,6.1827,74738,21.371,13.216,11.48,2039.6,509.76,630.93,1558.7,1370.6,13.347,19.722,506.93,2367.8,8977.5,1.2988,46.611,477.52,2388.4,8139.7,8.3938,0.026841,384.73,100,35.991,21.595
413.06,2587.7,0.044103,100,6.1737,74546,21.373,13.216,11.482,2039.1,509.64,630.78,1558.3,1370.2,13.33,19.696,506.27,2367.5,8976.4,1.2988,46.603,476.9,2388.4,8139.7,8.3942,0.026834,384.64,100,35.949,21.569
414.06,2624.8,0.045133,100,6.1646,74355,21.374,13.216,11.485,2038.6,509.52,630.62,1558,1369.8,13.313,19.671,505.61,2367.2,8975.3,1.2987,46.596,476.28,2388.4,8139.8,8.3946,0.026826,384.55,100,35.906,21.544
415.06,2661.9,0.046163,100,6.1556,74165,21.376,13.217,11.488,2038.1,509.39,630.47,1557.6,1369.5,13.296,19.645,504.95,2366.9,8974.2,1.2986,46.588,475.67,2388.4,8139.8,8.3951,0.026818,384.45,100,35.864,21.518
416.07,2698.9,0.047193,100,6.1466,73975,21.377,13.217,11.491,2037.6,509.27,630.31,1557.3,1369.1,13.279,19.62,504.3,2366.6,8973.1,1.2985,46.58,475.05,2388.4,8139.8,8.3955,0.026811,384.36,100,35.822,21.493
417.07,2736,0.048222,100,6.1376,73786,21.379,13.218,11.493,2037.1,509.15,630.16,1556.9,1368.7,13.261,19.595,503.65,2366.3,8972,1.2985,46.572,474.43,2388.4,8139.8,8.396,0.026803,384.27,100,35.78,21.468
418.08,2773.1,0.049252,100,6.1287,73598,21.38,13.218,11.496,2036.7,509.03,630,1556.6,1368.4,13.244,19.569,502.99,2366,8971,1.2984,46.565,473.82,2388.4,8139.8,8.3964,0.026796,384.18,100,35.737,21.442
419.08,2810.1,0.050282,100,6.1197,73410,21.382,13.218,11.499,2036.2,508.91,629.85,1556.2,1368,13.227,19.544,502.34,2365.8,8969.9,1.2983,46.557,473.21,2388.4,8139.8,8.3969,0.026788,384.08,100,35.695,21.417
420.09,2847.2,0.051311,100,6.1108,73223,21.383,13.218,11.502,2035.7,508.78,629.7,1555.9,1367.6,13.21,19.519,501.69,2365.5,8968.8,1.2982,46.549,472.59,2388.4,8139.8,8.3974,0.02678,383.99,100,35.653,21.392
421.09,2884.3,0.052341,100,6.1019,73036,21.385,13.219,11.505,2035.2,508.66,629.54,1555.5,1367.3,13.194,19.494,501.05,2365.2,8967.7,1.2982,46.542,471.98,2388.4,8139.8,8.3979,0.026773,383.9,100,35.612,21.367
422.1,2921.4,0.053371,100,6.093,72850,21.386,13.219,11.508,2034.7,508.54,629.39,1555.2,1366.9,13.177,19.469,500.4,2364.9,8966.6,1.2981,46.534,471.37,2388.3,8139.8,8.3984,0.026765,383.81,100,35.57,21.342
423.1,2958.4,0.054401,100,6.0841,72664,21.388,13.219,11.511,2034.2,508.42,629.24,1554.9,1366.5,13.16,19.444,499.75,2364.6,8965.5,1.298,46.526,470.76,2388.3,8139.8,8.3989,0.026758,383.72,100,35.528,21.317
424.11,2995.5,0.05543,100,6.0753,72479,21.389,13.219,11.515,2033.8,508.3,629.08,1554.5,1366.2,13.143,19.419,499.11,2364.4,8964.5,1.2979,46.518,470.16,2388.3,8139.8,8.3994,0.02675,383.62,100,35.487,21.292
425.12,3032.6,0.05646,100,6.0664,72295,21.391,13.219,11.518,2033.3,508.18,628.93,1554.2,1365.8,13.126,19.394,498.47,2364.1,8963.4,1.2978,46.511,469.55,2388.3,8139.8,8.3999,0.026742,383.53,100,35.445,21.267
426.12,3069.6,0.05749,100,6.0576,72111,21.392,13.22,11.521,2032.8,508.06,628.78,1553.8,1365.4,13.11,19.37,497.83,2363.8,8962.3,1.2977,46.503,468.95,2388.3,8139.8,8.4004,0.026735,383.44,100,35.403,21.242
427.12,3106.7,0.058519,100,6.0488,71928,21.394,13.22,11.524,2032.3,507.94,628.63,1553.5,1365.1,13.093,19.345,497.18,2363.5,8961.2,1.2976,46.495,468.34,2388.3,8139.8,8.4009,0.026727,383.35,100,35.362,21.217
428.13,3143.8,0.059549,100,6.0401,71746,21.395,13.22,11.528,2031.8,507.82,628.48,1553.1,1364.7,13.076,19.32,496.55,2363.2,8960.1,1.2976,46.488,467.74,2388.3,8139.8,8.4015,0.02672,383.26,100,35.321,21.192
429.13,3180.8,0.060579,100,6.0313,71564,21.397,13.22,11.531,2031.4,507.7,628.32,1552.8,1364.4,13.06,19.295,495.91,2363,8959.1,1.2975,46.48,467.14,2388.3,8139.8,8.402,0.026712,383.17,100,35.28,21.168
430.14,3217.9,0.061609,100,6.0225,71383,21.398,13.22,11.535,2030.9,507.58,628.17,1552.4,1364,13.043,19.271,495.27,2362.7,8958,1.2974,46.472,466.54,2388.3,8139.8,8.4025,0.026705,383.07,100,35.238,21.143
431.14,3255,0.062638,100,6.0138,71202,21.4,13.22,11.538,2030.4,507.46,628.02,1552.1,1363.6,13.026,19.246,494.64,2362.4,8956.9,1.2973,46.465,465.94,2388.3,8139.8,8.4031,0.026697,382.98,100,35.197,21.118
432.15,3292,0.063668,100,6.0051,71022,21.402,13.22,11.542,2029.9,507.34,627.87,1551.8,1363.3,13.01,19.222,494,2362.1,8955.8,1.2972,46.457,465.34,2388.3,8139.9,8.4037,0.026689,382.89,100,35.156,21.094
433.15,3329.1,0.064698,100,5.9964,70842,21.403,13.22,11.545,2029.4,507.22,627.72,1551.4,1362.9,12.993,19.197,493.37,2361.8,8954.8,1.2971,46.449,464.75,2388.3,8139.9,8.4042,0.026682,382.8,100,35.115,21.069
434.16,3366.2,0.065727,100,5.9878,70663,21.405,13.22,11.549,2029,507.1,627.57,1551.1,1362.5,12.977,19.173,492.74,2361.6,8953.7,1.297,46.442,464.15,2388.3,8139.9,8.4048,0.026674,382.71,100,35.074,21.045
435.16,3403.3,0.066757,100,5.9791,70485,21.406,13.22,11.553,2028.5,506.98,627.42,1550.7,1362.2,12.96,19.149,492.11,2361.3,8952.6,1.2969,46.434,463.56,2388.3,8139.9,8.4054,0.026667,382.62,100,35.034,21.02
436.17,3440.3,0.067787,100,5.9705,70307,21.408,13.22,11.556,2028,506.87,627.27,1550.4,1361.8,12.944,19.124,491.48,2361,8951.6,1.2968,46.426,462.96,2388.3,8139.9,8.406,0.026659,382.53,100,34.993,20.996
437.18,3477.4,0.068817,100,5.9619,70130,21.41,13.22,11.56,2027.5,506.75,627.12,1550.1,1361.4,12.928,19.1,490.85,2360.7,8950.5,1.2967,46.419,462.37,2388.3,8139.9,8.4066,0.026652,382.44,100,34.952,20.971
438.18,3514.5,0.069846,100,5.9533,69953,21.411,13.22,11.564,2027,506.63,626.97,1549.7,1361.1,12.911,19.076,490.22,2360.5,8949.4,1.2966,46.411,461.78,2388.3,8139.9,8.4072,0.026644,382.35,100,34.912,20.947
439.19,3551.5,0.070876,100,5.9447,69777,21.413,13.22,11.568,2026.6,506.51,626.82,1549.4,1360.7,12.895,19.052,489.6,2360.2,8948.4,1.2965,46.404,461.19,2388.3,8139.8,8.4078,0.026637,382.26,100,34.871,20.923
440.19,3588.6,0.071906,100,5.9361,69601,21.415,13.22,11.572,2026.1,506.4,626.67,1549,1360.3,12.879,19.028,488.97,2359.9,8947.3,1.2964,46.396,460.6,2388.3,8139.8,8.4084,0.026629,382.17,100,34.831,20.898
441.19,3625.7,0.072935,100,5.9276,69426,21.416,13.22,11.576,2025.6,506.28,626.52,1548.7,1360,12.863,19.004,488.35,2359.6,8946.2,1.2963,46.388,460.01,2388.3,8139.8,8.409,0.026622,382.08,100,34.79,20.874
442.2,3662.7,0.073965,100,5.919,69252,21.418,13.219,11.58,2025.1,506.16,626.38,1548.4,1359.6,12.847,18.98,487.73,2359.4,8945.2,1.2962,46.381,459.43,2388.3,8139.8,8.4097,0.026614,381.99,100,34.75,20.85
443.2,3699.8,0.074995,100,5.9105,69078,21.42,13.219,11.584,2024.7,506.04,626.23,1548,1359.3,12.83,18.956,487.11,2359.1,8944.1,1.2961,46.373,458.84,2388.3,8139.8,8.4103,0.026607,381.9,100,34.71,20.826
444.21,3736.9,0.076025,100,5.902,68904,21.421,13.219,11.588,2024.2,505.93,626.08,1547.7,1358.9,12.814,18.932,486.49,2358.8,8943,1.296,46.366,458.26,2388.3,8139.8,8.4109,0.026599,381.81,100,34.67,20.802
445.21,3774,0.077054,100,5.8936,68732,21.423,13.219,11.592,2023.7,505.81,625.93,1547.3,1358.5,12.798,18.908,485.87,2358.5,8942,1.2959,46.358,457.67,2388.3,8139.8,8.4116,0.026592,381.72,100,34.63,20.778
446.22,3811,0.078084,100,5.8851,68559,21.425,13.219,11.597,2023.3,505.7,625.78,1547,1358.2,12.782,18.884,485.25,2358.3,8940.9,1.2957,46.35,457.09,2388.3,8139.8,8.4122,0.026584,381.63,100,34.59,20.754
447.22,3848.1,0.079114,100,5.8767,68388,21.427,13.218,11.601,2022.8,505.58,625.64,1546.7,1357.8,12.766,18.861,484.63,2358,8939.9,1.2956,46.343,456.51,2388.3,8139.8,8.4129,0.026577,381.54,100,34.55,20.73
448.23,3885.2,0.080143,100,5.8683,68216,21.428,13.218,11.605,2022.3,505.46,625.49,1546.3,1357.4,12.75,18.837,484.02,2357.7,8938.8,1.2955,46.335,455.93,2388.3,8139.8,8.4136,0.026569,381.45,100,34.51,20.706
449.23,3922.2,0.081173,100,5.8599,68046,21.43,13.218,11.61,2021.8,505.35,625.34,1546,1357.1,12.734,18.813,483.41,2357.5,8937.7,1.2954,46.328,455.35,2388.3,8139.8,8.4143,0.026562,381.36,100,34.47,20.682
450.24,3959.3,0.082203,100,5.8515,67876,21.432,13.217,11.614,2021.4,505.23,625.2,1545.7,1356.7,12.718,18.79,482.79,2357.2,8936.7,1.2953,46.32,454.78,2388.3,8139.8,8.4149,0.026555,381.27,100,34.431,20.658
451.25,3996.4,0.083233,100,5.8431,67706,21.434,13.217,11.618,2020.9,505.12,625.05,1545.3,1356.4,12.703,18.766,482.18,2356.9,8935.6,1.2952,46.312,454.2,2388.3,8139.8,8.4156,0.026547,381.18,100,34.391,20.635
452.25,4033.4,0.084262,100,5.8348,67538,21.435,13.217,11.623,2020.4,505,624.9,1545,1356,12.687,18.743,481.57,2356.7,8934.6,1.2951,46.305,453.63,2388.3,8139.8,8.4163,0.02654,381.09,100,34.352,20.611
453.25,4070.5,0.085292,100,5.8264,67369,21.437,13.216,11.628,2020,504.89,624.76,1544.7,1355.6,12.671,18.719,480.96,2356.4,8933.5,1.2949,46.297,453.05,2388.3,8139.8,8.417,0.026532,381.01,100,34.312,20.587
454.26,4107.6,0.086322,100,5.818,67199,21.439,13.216,11.632,2019.5,504.77,624.61,1544.3,1355.3,12.655,18.696,480.35,2356.1,8932.5,1.2948,46.29,452.47,2388.3,8139.8,8.4177,0.026525,380.92,100,34.272,20.563
455.26,4144.7,0.087351,100,5.8096,67030,21.441,13.215,11.637,2019,504.66,624.47,1544,1354.9,12.639,18.672,479.74,2355.9,8931.4,1.2947,46.282,451.9,2388.3,8139.8,8.4184,0.026517,380.83,100,34.233,20.54
456.27,4181.7,0.088381,100,5.8012,66862,21.443,13.214,11.642,2018.5,504.54,624.32,1543.6,1354.5,12.624,18.649,479.13,2355.6,8930.4,1.2945,46.274,451.32,2388.3,8139.7,8.4191,0.02651,380.74,100,34.193,20.516
457.27,4218.8,0.089411,100,5.7929,66694,21.445,13.213,11.646,2018.1,504.43,624.18,1543.3,1354.2,12.608,18.625,478.52,2355.3,8929.3,1.2944,46.266,450.75,2388.3,8139.7,8.4198,0.026502,380.65,100,34.153,20.492
458.28,4255.9,0.090441,100,5.7845,66526,21.447,13.213,11.651,2017.6,504.32,624.03,1543,1353.8,12.593,18.602,477.91,2355.1,8928.3,1.2943,46.259,450.17,2388.3,8139.7,8.4206,0.026495,380.56,100,34.114,20.468
459.28,4292.9,0.09147,100,5.7762,66359,21.449,13.212,11.656,2017.1,504.2,623.89,1542.6,1353.4,12.577,18.579,477.3,2354.8,8927.2,1.2941,46.251,449.6,2388.3,8139.7,8.4213,0.026487,380.47,100,34.074,20.445
460.29,4330,0.0925,100,5.7679,66193,21.451,13.211,11.661,2016.6,504.09,623.74,1542.3,1353.1,12.561,18.556,476.69,2354.5,8926.2,1.294,46.243,449.03,2388.3,8139.7,8.422,0.02648,380.38,100,34.035,20.421
461.29,4367.1,0.09353,100,5.7596,66027,21.453,13.21,11.666,2016.2,503.98,623.6,1542,1352.7,12.546,18.532,476.09,2354.3,8925.1,1.2939,46.236,448.45,2388.3,8139.6,8.4228,0.026472,380.29,100,33.996,20.397
462.3,4404.1,0.094559,100,5.7513,65862,21.455,13.209,11.671,2015.7,503.86,623.46,1541.6,1352.4,12.53,18.509,475.48,2354,8924.1,1.2937,46.228,447.89,2388.3,8139.6,8.4235,0.026465,380.2,100,33.957,20.374
463.31,4441.2,0.095589,100,5.7431,65697,21.458,13.208,11.676,2015.2,503.75,623.31,1541.3,1352,12.515,18.486,474.88,2353.7,8923,1.2936,46.22,447.32,2388.3,8139.6,8.4243,0.026457,380.11,100,33.917,20.35
464.31,4478.3,0.096619,100,5.7349,65532,21.46,13.207,11.681,2014.7,503.64,623.17,1541,1351.6,12.499,18.463,474.28,2353.5,8922,1.2935,46.213,446.75,2388.3,8139.6,8.425,0.02645,380.03,100,33.878,20.327
465.31,4515.3,0.097649,100,5.7266,65368,21.462,13.206,11.687,2014.3,503.53,623.03,1540.6,1351.3,12.484,18.44,473.68,2353.2,8920.9,1.2933,46.205,446.18,2388.3,8139.6,8.4258,0.026442,379.94,100,33.839,20.304
466.32,4552.4,0.098678,100,5.7184,65205,21.464,13.205,11.692,2013.8,503.41,622.88,1540.3,1350.9,12.469,18.417,473.07,2353,8919.9,1.2932,46.197,445.62,2388.3,8139.5,8.4266,0.026435,379.85,100,33.8,20.28
467.32,4589.5,0.099708,100,5.7102,65042,21.466,13.204,11.697,2013.3,503.3,622.74,1540,1350.5,12.453,18.394,472.48,2352.7,8918.8,1.293,46.19,445.05,2388.3,8139.5,8.4274,0.026427,379.76,100,33.761,20.257
468.33,4626.6,0.10074,100,5.702,64880,21.468,13.203,11.702,2012.9,503.19,622.6,1539.6,1350.2,12.438,18.371,471.88,2352.4,8917.8,1.2929,46.182,444.49,2388.3,8139.5,8.4282,0.02642,379.67,100,33.723,20.234
469.33,4663.6,0.10177,100,5.6939,64718,21.47,13.202,11.708,2012.4,503.08,622.46,1539.3,1349.8,12.423,18.348,471.28,2352.2,8916.7,1.2927,46.174,443.93,2388.3,8139.5,8.429,0.026412,379.59,100,33.684,20.21
470.34,4700.7,0.1028,100,5.6857,64557,21.472,13.201,11.713,2011.9,502.97,622.31,1539,1349.5,12.408,18.326,470.69,2351.9,8915.7,1.2926,46.167,443.36,2388.3,8139.5,8.4298,0.026405,379.5,100,33.645,20.187
471.34,4737.8,0.10383,100,5.6776,64396,21.475,13.2,11.719,2011.5,502.86,622.17,1538.6,1349.1,12.392,18.303,470.09,2351.7,8914.6,1.2924,46.159,442.8,2388.3,8139.4,8.4306,0.026397,379.41,100,33.607,20.164
472.35,4774.8,0.10486,100,5.6695,64236,21.477,13.199,11.724,2011,502.75,622.03,1538.3,1348.7,12.377,18.28,469.5,2351.4,8913.6,1.2923,46.152,442.24,2388.3,8139.4,8.4314,0.02639,379.32,100,33.568,20.141
473.35,4811.9,0.10589,100,5.6614,64076,21.479,13.198,11.73,2010.5,502.63,621.89,1538,1348.4,12.362,18.257,468.91,2351.1,8912.6,1.2921,46.144,441.69,2388.3,8139.4,8.4322,0.026383,379.23,100,33.53,20.118
474.36,4849,0.10692,100,5.6533,63916,21.481,13.197,11.735,2010.1,502.52,621.75,1537.7,1348,12.347,18.235,468.31,2350.9,8911.5,1.292,46.136,441.13,2388.3,8139.4,8.433,0.026375,379.15,100,33.491,20.095
