time,alt,MN,TRA,Wf,Fn,SmHPC,SmLPC,SmFan,T48,T2,T24,T30,T50,P2,P15,P30,Nf,Nc,epr,phi,Ps30,NfR,NcR,BPR,farB,htBleed,PCNfRdmd,W31,W32
1317.6,22947,0.65285,76.423,2.398,16426,27.029,8.7391,18.943,1687.2,474.07,565.25,1348.7,1117.3,7.9201,10.703,232.15,2095.1,8306.4,0.98046,39.588,218.06,2191.5,7956.8,10.085,0.0207,329.57,91.757,18.1,10.86
1318.6,22957,0.65269,76.345,2.394,16399,27.041,8.7361,18.953,1686.5,474.02,565.11,1348.3,1116.9,7.9158,10.694,231.85,2094.3,8305,0.98021,39.574,217.78,2190.8,7956.4,10.088,0.020688,329.45,91.727,18.081,10.849
1319.6,22967,0.65253,76.267,2.3901,16373,27.053,8.7331,18.964,1685.7,473.96,564.97,1347.9,1116.5,7.9114,10.686,231.56,2093.5,8303.6,0.97997,39.559,217.5,2190,7956,10.091,0.020676,329.34,91.697,18.062,10.837
1320.6,22976,0.65238,76.189,2.3861,16347,27.064,8.73,18.974,1685,473.91,564.83,1347.4,1116.2,7.9071,10.677,231.26,2092.7,8302.2,0.97972,39.544,217.23,2189.3,7955.7,10.095,0.020664,329.23,91.666,18.043,10.826
1321.6,22986,0.65222,76.111,2.3822,16321,27.076,8.727,18.984,1684.3,473.85,564.69,1347,1115.8,7.9027,10.668,230.97,2091.9,8300.8,0.97948,39.53,216.95,2188.6,7955.3,10.098,0.020652,329.12,91.636,18.023,10.814
1322.6,22996,0.65207,76.033,2.3783,16295,27.088,8.724,18.995,1683.6,473.8,564.56,1346.6,1115.4,7.8984,10.66,230.68,2091.1,8299.4,0.97924,39.515,216.67,2187.9,7954.9,10.101,0.02064,329,91.606,18.004,10.803
1323.6,23006,0.65191,75.955,2.3743,16269,27.099,8.7209,19.005,1682.8,473.74,564.42,1346.1,1115,7.894,10.651,230.38,2090.3,8298,0.97899,39.501,216.39,2187.1,7954.6,10.105,0.020628,328.89,91.576,17.985,10.791
1324.6,23015,0.65175,75.877,2.3704,16242,27.111,8.7179,19.016,1682.1,473.68,564.28,1345.7,1114.7,7.8897,10.643,230.09,2089.5,8296.6,0.97875,39.486,216.12,2186.4,7954.2,10.108,0.020616,328.78,91.546,17.966,10.78
1325.6,23025,0.6516,75.799,2.3665,16216,27.123,8.7148,19.026,1681.4,473.63,564.14,1345.3,1114.3,7.8854,10.634,229.79,2088.6,8295.2,0.97851,39.471,215.84,2185.7,7953.8,10.112,0.020604,328.67,91.515,17.947,10.768
1326.6,23035,0.65144,75.721,2.3626,16190,27.134,8.7118,19.036,1680.7,473.57,564.01,1344.8,1113.9,7.881,10.625,229.5,2087.8,8293.8,0.97827,39.457,215.56,2185,7953.5,10.115,0.020591,328.55,91.485,17.928,10.757
1327.6,23045,0.65129,75.643,2.3587,16164,27.146,8.7087,19.047,1680,473.52,563.87,1344.4,1113.5,7.8767,10.617,229.21,2087,8292.4,0.97803,39.442,215.29,2184.3,7953.1,10.118,0.020579,328.44,91.455,17.909,10.745
1328.6,23054,0.65113,75.565,2.3548,16138,27.158,8.7056,19.057,1679.2,473.46,563.73,1344,1113.1,7.8724,10.608,228.92,2086.2,8291,0.97779,39.427,215.01,2183.5,7952.7,10.122,0.020567,328.33,91.425,17.889,10.734
1329.6,23064,0.65097,75.487,2.3509,16113,27.17,8.7026,19.067,1678.5,473.41,563.59,1343.5,1112.8,7.868,10.6,228.62,2085.4,8289.6,0.97755,39.413,214.73,2182.8,7952.4,10.125,0.020555,328.22,91.395,17.87,10.722
1330.6,23074,0.65082,75.409,2.347,16087,27.181,8.6995,19.078,1677.8,473.35,563.45,1343.1,1112.4,7.8637,10.591,228.33,2084.6,8288.2,0.97731,39.398,214.46,2182.1,7952,10.129,0.020543,328.11,91.364,17.851,10.711
1331.6,23084,0.65066,75.33,2.3431,16061,27.193,8.6964,19.088,1677.1,473.3,563.32,1342.7,1112,7.8594,10.582,228.04,2083.8,8286.8,0.97707,39.384,214.18,2181.4,7951.6,10.132,0.020531,327.99,91.334,17.832,10.699
1332.6,23093,0.6505,75.252,2.3393,16035,27.205,8.6933,19.098,1676.4,473.24,563.18,1342.2,1111.6,7.855,10.574,227.75,2083,8285.4,0.97683,39.369,213.91,2180.7,7951.2,10.135,0.020519,327.88,91.304,17.813,10.688
1333.6,23103,0.65035,75.174,2.3354,16009,27.217,8.6902,19.108,1675.6,473.19,563.04,1341.8,1111.3,7.8507,10.565,227.46,2082.2,8284,0.97659,39.354,213.63,2179.9,7950.9,10.139,0.020507,327.77,91.274,17.794,10.677
1334.6,23113,0.65019,75.096,2.3315,15983,27.229,8.6871,19.119,1674.9,473.13,562.9,1341.4,1110.9,7.8464,10.557,227.17,2081.3,8282.6,0.97636,39.34,213.36,2179.2,7950.5,10.142,0.020495,327.66,91.244,17.775,10.665
1335.6,23123,0.65004,75.018,2.3277,15958,27.24,8.684,19.129,1674.2,473.07,562.77,1340.9,1110.5,7.8421,10.548,226.88,2080.5,8281.2,0.97612,39.325,213.09,2178.5,7950.1,10.145,0.020483,327.54,91.213,17.756,10.654
1336.6,23132,0.64988,74.94,2.3238,15932,27.252,8.6809,19.139,1673.5,473.02,562.63,1340.5,1110.1,7.8378,10.54,226.59,2079.7,8279.8,0.97588,39.311,212.81,2177.8,7949.8,10.149,0.020471,327.43,91.183,17.737,10.642
1337.7,23142,0.64972,74.862,2.32,15906,27.264,8.6778,19.149,1672.8,472.96,562.49,1340.1,1109.8,7.8335,10.531,226.3,2078.9,8278.4,0.97565,39.296,212.54,2177,7949.4,10.152,0.020459,327.32,91.153,17.718,10.631
1338.7,23152,0.64957,74.784,2.3161,15881,27.276,8.6747,19.159,1672,472.91,562.36,1339.6,1109.4,7.8292,10.523,226.01,2078.1,8277,0.97541,39.281,212.27,2176.3,7949,10.156,0.020447,327.21,91.123,17.699,10.62
1339.7,23162,0.64941,74.706,2.3123,15855,27.288,8.6716,19.17,1671.3,472.85,562.22,1339.2,1109,7.8248,10.514,225.72,2077.3,8275.6,0.97518,39.267,211.99,2175.6,7948.6,10.159,0.020435,327.1,91.092,17.681,10.608
1340.7,23172,0.64926,74.628,2.3085,15829,27.3,8.6684,19.18,1670.6,472.8,562.08,1338.8,1108.6,7.8205,10.506,225.43,2076.5,8274.2,0.97494,39.252,211.72,2174.9,7948.3,10.162,0.020423,326.98,91.062,17.662,10.597
1341.7,23181,0.6491,74.55,2.3046,15804,27.311,8.6652,19.19,1669.9,472.74,561.94,1338.3,1108.3,7.8162,10.497,225.14,2075.7,8272.8,0.97471,39.238,211.45,2174.2,7947.9,10.166,0.020411,326.87,91.032,17.643,10.586
1342.7,23191,0.64894,74.472,2.3008,15778,27.323,8.662,19.2,1669.2,472.69,561.81,1337.9,1107.9,7.8119,10.489,224.86,2074.9,8271.4,0.97447,39.223,211.18,2173.4,7947.5,10.169,0.020399,326.76,91.002,17.624,10.574
1343.7,23201,0.64879,74.394,2.297,15753,27.335,8.6587,19.21,1668.4,472.63,561.67,1337.5,1107.5,7.8076,10.48,224.57,2074.1,8270,0.97424,39.208,210.9,2172.7,7947.1,10.173,0.020387,326.65,90.972,17.605,10.563
1344.7,23211,0.64863,74.316,2.2932,15727,27.347,8.6554,19.22,1667.7,472.58,561.53,1337,1107.1,7.8033,10.472,224.28,2073.2,8268.6,0.974,39.194,210.63,2172,7946.8,10.176,0.020375,326.54,90.941,17.586,10.552
1345.7,23220,0.64848,74.238,2.2894,15702,27.359,8.6522,19.23,1667,472.52,561.4,1336.6,1106.8,7.7991,10.463,223.99,2072.4,8267.2,0.97377,39.179,210.36,2171.3,7946.4,10.18,0.020362,326.42,90.911,17.567,10.54
1346.7,23230,0.64832,74.16,2.2856,15677,27.371,8.6489,19.24,1666.3,472.47,561.26,1336.2,1106.4,7.7948,10.455,223.71,2071.6,8265.8,0.97354,39.164,210.09,2170.6,7946,10.183,0.02035,326.31,90.881,17.549,10.529
1347.7,23240,0.64816,74.082,2.2818,15651,27.383,8.6456,19.25,1665.6,472.41,561.12,1335.8,1106,7.7905,10.446,223.42,2070.8,8264.4,0.97331,39.15,209.82,2169.8,7945.6,10.186,0.020338,326.2,90.851,17.53,10.518
1348.7,23250,0.64801,74.003,2.278,15626,27.395,8.6423,19.26,1664.8,472.35,560.99,1335.3,1105.6,7.7862,10.438,223.13,2070,8263,0.97307,39.135,209.55,2169.1,7945.3,10.19,0.020326,326.09,90.821,17.511,10.507
1349.7,23259,0.64785,73.925,2.2742,15601,27.407,8.639,19.27,1664.1,472.3,560.85,1334.9,1105.3,7.7819,10.429,222.85,2069.2,8261.6,0.97284,39.12,209.28,2168.4,7944.9,10.193,0.020314,325.97,90.79,17.492,10.495
1350.7,23269,0.64769,73.847,2.2704,15575,27.419,8.6357,19.28,1663.4,472.24,560.71,1334.5,1104.9,7.7776,10.421,222.56,2068.4,8260.2,0.97261,39.106,209.01,2167.7,7944.5,10.197,0.020302,325.86,90.76,17.473,10.484
1351.7,23279,0.64754,73.769,2.2666,15550,27.431,8.6324,19.29,1662.7,472.19,560.58,1334,1104.5,7.7733,10.413,222.27,2067.6,8258.8,0.97238,39.091,208.74,2167,7944.1,10.2,0.02029,325.75,90.73,17.455,10.473
1352.7,23289,0.64738,73.691,2.2629,15525,27.443,8.6291,19.3,1661.9,472.13,560.44,1333.6,1104.1,7.7691,10.404,221.99,2066.8,8257.4,0.97215,39.076,208.47,2166.2,7943.7,10.203,0.020278,325.64,90.7,17.436,10.462
1353.7,23298,0.64723,73.613,2.2591,15500,27.455,8.6258,19.31,1661.2,472.08,560.3,1333.2,1103.8,7.7648,10.396,221.7,2066,8256,0.97192,39.062,208.2,2165.5,7943.4,10.207,0.020266,325.53,90.67,17.417,10.45
1354.7,23308,0.64707,73.535,2.2553,15474,27.467,8.6225,19.32,1660.5,472.02,560.17,1332.7,1103.4,7.7605,10.387,221.42,2065.1,8254.6,0.97169,39.047,207.93,2164.8,7943,10.21,0.020254,325.41,90.639,17.399,10.439
1355.7,23318,0.64691,73.457,2.2516,15449,27.479,8.6192,19.33,1659.8,471.97,560.03,1332.3,1103,7.7562,10.379,221.14,2064.3,8253.2,0.97146,39.033,207.66,2164.1,7942.6,10.214,0.020242,325.3,90.609,17.38,10.428
1356.8,23328,0.64676,73.379,2.2478,15424,27.491,8.6158,19.339,1659.1,471.91,559.89,1331.9,1102.6,7.752,10.371,220.85,2063.5,8251.8,0.97124,39.018,207.4,2163.3,7942.2,10.217,0.02023,325.19,90.579,17.361,10.417
1357.8,23337,0.6466,73.301,2.2441,15399,27.504,8.6125,19.349,1658.4,471.86,559.76,1331.4,1102.3,7.7477,10.362,220.57,2062.7,8250.4,0.97101,39.003,207.13,2162.6,7941.8,10.221,0.020218,325.08,90.549,17.343,10.406
1358.8,23347,0.64645,73.223,2.2403,15374,27.516,8.6091,19.359,1657.6,471.8,559.62,1331,1101.9,7.7435,10.354,220.28,2061.9,8249,0.97078,38.989,206.86,2161.9,7941.5,10.224,0.020206,324.97,90.518,17.324,10.394
1359.8,23357,0.64629,73.145,2.2366,15349,27.528,8.6058,19.369,1656.9,471.75,559.49,1330.6,1101.5,7.7392,10.345,220,2061.1,8247.6,0.97055,38.974,206.59,2161.2,7941.1,10.228,0.020194,324.85,90.488,17.305,10.383
1360.8,23367,0.64613,73.067,2.2329,15324,27.54,8.6024,19.379,1656.2,471.69,559.35,1330.1,1101.1,7.7349,10.337,219.72,2060.3,8246.2,0.97033,38.959,206.33,2160.5,7940.7,10.231,0.020182,324.74,90.458,17.287,10.372
1361.8,23376,0.64598,72.989,2.2291,15299,27.552,8.5991,19.389,1655.5,471.64,559.21,1329.7,1100.8,7.7307,10.329,219.44,2059.5,8244.8,0.9701,38.945,206.06,2159.7,7940.3,10.234,0.02017,324.63,90.428,17.268,10.361
1362.8,23386,0.64582,72.911,2.2254,15274,27.564,8.5957,19.398,1654.8,471.58,559.08,1329.3,1100.4,7.7264,10.32,219.15,2058.7,8243.4,0.96988,38.93,205.79,2159,7939.9,10.238,0.020158,324.52,90.398,17.25,10.35
1363.8,23396,0.64567,72.833,2.2217,15249,27.576,8.5924,19.408,1654,471.52,558.94,1328.8,1100,7.7222,10.312,218.87,2057.9,8242,0.96965,38.915,205.53,2158.3,7939.6,10.241,0.020146,324.41,90.367,17.231,10.339
1364.8,23406,0.64551,72.755,2.218,15224,27.588,8.589,19.418,1653.3,471.47,558.8,1328.4,1099.6,7.7179,10.304,218.59,2057.1,8240.6,0.96943,38.901,205.26,2157.6,7939.2,10.245,0.020134,324.29,90.337,17.213,10.328
1365.8,23415,0.64535,72.677,2.2143,15200,27.601,8.5856,19.428,1652.6,471.41,558.67,1328,1099.3,7.7137,10.295,218.31,2056.3,8239.2,0.9692,38.886,204.99,2156.9,7938.8,10.248,0.020122,324.18,90.307,17.194,10.316
1366.8,23425,0.6452,72.598,2.2106,15175,27.613,8.5822,19.437,1651.9,471.36,558.53,1327.5,1098.9,7.7094,10.287,218.03,2055.4,8237.8,0.96898,38.872,204.73,2156.1,7938.4,10.252,0.02011,324.07,90.277,17.176,10.305
1367.8,23435,0.64504,72.52,2.2069,15150,27.625,8.5788,19.447,1651.2,471.3,558.4,1327.1,1098.5,7.7052,10.279,217.75,2054.6,8236.4,0.96875,38.857,204.46,2155.4,7938,10.255,0.020098,323.96,90.247,17.157,10.294
1368.8,23445,0.64488,72.442,2.2032,15125,27.637,8.5754,19.457,1650.4,471.25,558.26,1326.7,1098.1,7.7009,10.27,217.47,2053.8,8235,0.96853,38.842,204.2,2154.7,7937.7,10.259,0.020086,323.85,90.216,17.139,10.283
1369.8,23454,0.64473,72.364,2.1995,15100,27.649,8.572,19.466,1649.7,471.19,558.12,1326.2,1097.8,7.6967,10.262,217.19,2053,8233.6,0.96831,38.828,203.94,2154,7937.3,10.262,0.020074,323.74,90.186,17.12,10.272
1370.8,23464,0.64457,72.286,2.1959,15076,27.662,8.5686,19.476,1649,471.14,557.99,1325.8,1097.4,7.6925,10.254,216.91,2052.2,8232.2,0.96809,38.813,203.67,2153.2,7936.9,10.265,0.020062,323.62,90.156,17.102,10.261
1371.8,23474,0.64442,72.208,2.1922,15051,27.674,8.5652,19.486,1648.3,471.08,557.85,1325.4,1097,7.6882,10.246,216.63,2051.4,8230.8,0.96787,38.798,203.41,2152.5,7936.5,10.269,0.02005,323.51,90.126,17.083,10.25
1372.8,23484,0.64426,72.13,2.1885,15026,27.686,8.5618,19.495,1647.6,471.03,557.72,1324.9,1096.7,7.684,10.237,216.35,2050.6,8229.4,0.96765,38.784,203.14,2151.8,7936.1,10.272,0.020038,323.4,90.096,17.065,10.239
1373.8,23493,0.6441,72.052,2.1849,15002,27.698,8.5583,19.505,1646.9,470.97,557.58,1324.5,1096.3,7.6798,10.229,216.07,2049.8,8228,0.96742,38.769,202.88,2151.1,7935.7,10.276,0.020027,323.29,90.065,17.047,10.228
1374.8,23503,0.64395,71.974,2.1812,14977,27.711,8.5549,19.515,1646.1,470.92,557.45,1324.1,1095.9,7.6755,10.221,215.79,2049,8226.6,0.9672,38.754,202.62,2150.4,7935.4,10.279,0.020015,323.18,90.035,17.028,10.217
1375.8,23513,0.64379,71.896,2.1775,14953,27.723,8.5515,19.524,1645.4,470.86,557.31,1323.6,1095.5,7.6713,10.212,215.51,2048.2,8225.2,0.96698,38.74,202.35,2149.6,7935,10.283,0.020003,323.06,90.005,17.01,10.206
1376.8,23523,0.64364,71.818,2.1739,14928,27.735,8.548,19.534,1644.7,470.81,557.17,1323.2,1095.2,7.6671,10.204,215.23,2047.4,8223.8,0.96677,38.725,202.09,2148.9,7934.6,10.286,0.019991,322.95,89.975,16.992,10.195
1377.9,23533,0.64348,71.74,2.1703,14904,27.748,8.5446,19.543,1644,470.75,557.04,1322.8,1094.8,7.6629,10.196,214.96,2046.6,8222.4,0.96655,38.71,201.83,2148.2,7934.2,10.29,0.019979,322.84,89.945,16.973,10.184
1378.9,23542,0.64332,71.662,2.1666,14879,27.76,8.5411,19.553,1643.3,470.7,556.9,1322.3,1094.4,7.6587,10.188,214.68,2045.8,8221,0.96633,38.696,201.57,2147.5,7933.8,10.293,0.019967,322.73,89.914,16.955,10.173
1379.9,23552,0.64317,71.584,2.163,14855,27.772,8.5376,19.562,1642.5,470.64,556.77,1321.9,1094.1,7.6544,10.18,214.4,2044.9,8219.6,0.96611,38.681,201.31,2146.8,7933.4,10.297,0.019955,322.62,89.884,16.937,10.162
1380.9,23562,0.64301,71.506,2.1594,14830,27.785,8.5342,19.572,1641.8,470.59,556.63,1321.5,1093.7,7.6502,10.171,214.12,2044.1,8218.2,0.96589,38.667,201.05,2146,7933,10.3,0.019943,322.51,89.854,16.918,10.151
1381.9,23572,0.64286,71.428,2.1557,14806,27.797,8.5307,19.581,1641.1,470.53,556.5,1321,1093.3,7.646,10.163,213.85,2043.3,8216.8,0.96568,38.652,200.78,2145.3,7932.7,10.303,0.019931,322.39,89.824,16.9,10.14
1382.9,23581,0.6427,71.35,2.1521,14782,27.809,8.5272,19.591,1640.4,470.48,556.36,1320.6,1092.9,7.6418,10.155,213.57,2042.5,8215.4,0.96546,38.637,200.52,2144.6,7932.3,10.307,0.019919,322.28,89.793,16.882,10.129
1383.9,23591,0.64254,71.271,2.1485,14757,27.822,8.5237,19.6,1639.7,470.42,556.23,1320.2,1092.6,7.6376,10.147,213.3,2041.7,8214,0.96524,38.623,200.26,2143.9,7931.9,10.31,0.019907,322.17,89.763,16.864,10.118
1384.9,23601,0.64239,71.193,2.1449,14733,27.834,8.5202,19.61,1639,470.37,556.09,1319.8,1092.2,7.6334,10.138,213.02,2040.9,8212.6,0.96503,38.608,200,2143.1,7931.5,10.314,0.019895,322.06,89.733,16.845,10.107
1385.9,23611,0.64223,71.115,2.1413,14709,27.846,8.5167,19.619,1638.2,470.31,555.96,1319.3,1091.8,7.6292,10.13,212.74,2040.1,8211.2,0.96481,38.593,199.74,2142.4,7931.1,10.317,0.019883,321.95,89.703,16.827,10.096
1386.9,23620,0.64207,71.037,2.1377,14685,27.859,8.5132,19.628,1637.5,470.26,555.82,1318.9,1091.5,7.625,10.122,212.47,2039.3,8209.8,0.9646,38.579,199.48,2141.7,7930.7,10.321,0.019871,321.84,89.673,16.809,10.085
1387.9,23630,0.64192,70.959,2.1341,14661,27.871,8.5097,19.638,1636.8,470.2,555.68,1318.5,1091.1,7.6208,10.114,212.19,2038.5,8208.4,0.96438,38.564,199.22,2141,7930.3,10.324,0.019859,321.72,89.642,16.791,10.075
1388.9,23640,0.64176,70.881,2.1305,14636,27.884,8.5062,19.647,1636.1,470.15,555.55,1318,1090.7,7.6166,10.106,211.92,2037.7,8207,0.96417,38.549,198.96,2140.3,7929.9,10.328,0.019847,321.61,89.612,16.773,10.064
1389.9,23650,0.64161,70.803,2.127,14612,27.896,8.5026,19.656,1635.4,470.09,555.41,1317.6,1090.4,7.6124,10.098,211.65,2036.9,8205.6,0.96395,38.535,198.71,2139.5,7929.6,10.331,0.019836,321.5,89.582,16.755,10.053
1390.9,23659,0.64145,70.725,2.1234,14588,27.909,8.4991,19.666,1634.7,470.04,555.28,1317.2,1090,7.6082,10.089,211.37,2036.1,8204.2,0.96374,38.52,198.45,2138.8,7929.2,10.335,0.019824,321.39,89.552,16.737,10.042
1391.9,23669,0.64129,70.647,2.1198,14564,27.921,8.4956,19.675,1633.9,469.98,555.14,1316.7,1089.6,7.604,10.081,211.1,2035.3,8202.8,0.96353,38.505,198.19,2138.1,7928.8,10.338,0.019812,321.28,89.522,16.718,10.031
1392.9,23679,0.64114,70.569,2.1163,14540,27.934,8.492,19.684,1633.2,469.93,555.01,1316.3,1089.2,7.5999,10.073,210.82,2034.5,8201.4,0.96331,38.491,197.93,2137.4,7928.4,10.342,0.0198,321.17,89.491,16.7,10.02
1393.9,23689,0.64098,70.491,2.1127,14516,27.946,8.4885,19.694,1632.5,469.87,554.87,1315.9,1088.9,7.5957,10.065,210.55,2033.7,8200,0.9631,38.476,197.67,2136.7,7928,10.345,0.019788,321.05,89.461,16.682,10.009
1394.9,23698,0.64083,70.413,2.1091,14492,27.959,8.4849,19.703,1631.8,469.82,554.74,1315.4,1088.5,7.5915,10.057,210.28,2032.9,8198.6,0.96289,38.462,197.42,2135.9,7927.6,10.349,0.019776,320.94,89.431,16.664,9.9986
1395.9,23708,0.64067,70.335,2.1056,14468,27.971,8.4813,19.712,1631.1,469.76,554.6,1315,1088.1,7.5873,10.049,210.01,2032,8197.2,0.96268,38.447,197.16,2135.2,7927.2,10.352,0.019764,320.83,89.401,16.646,9.9877
1397,23718,0.64051,70.257,2.102,14444,27.984,8.4778,19.721,1630.4,469.71,554.47,1314.6,1087.8,7.5831,10.041,209.73,2031.2,8195.8,0.96247,38.432,196.9,2134.5,7926.8,10.356,0.019752,320.72,89.371,16.628,9.9769
1398,23728,0.64036,70.179,2.0985,14420,27.996,8.4742,19.731,1629.6,469.65,554.33,1314.1,1087.4,7.579,10.033,209.46,2030.4,8194.4,0.96226,38.418,196.64,2133.8,7926.4,10.359,0.01974,320.61,89.34,16.61,9.9661
1399,23737,0.6402,70.101,2.095,14396,28.009,8.4706,19.74,1628.9,469.6,554.2,1313.7,1087,7.5748,10.025,209.19,2029.6,8193,0.96205,38.403,196.39,2133,7926.1,10.363,0.019728,320.5,89.31,16.592,9.9553
1400,23747,0.64005,70.023,2.0914,14372,28.021,8.467,19.749,1628.2,469.54,554.07,1313.3,1086.7,7.5706,10.016,208.92,2028.8,8191.6,0.96184,38.388,196.13,2132.3,7925.7,10.366,0.019717,320.38,89.28,16.574,9.9445
1401,23757,0.63989,69.944,2.0876,14347,28.037,8.4622,19.759,1627.4,469.49,553.93,1312.8,1086.2,7.5664,10.008,208.63,2028,8190.2,0.96159,38.37,195.86,2131.6,7925.2,10.37,0.019702,320.27,89.247,16.556,9.9334
1402,23767,0.63973,69.866,2.0838,14321,28.051,8.4571,19.769,1626.6,469.43,553.79,1312.3,1085.8,7.5623,9.9999,208.34,2027.1,8188.6,0.96134,38.354,195.59,2130.8,7924.8,10.374,0.019689,320.14,89.213,16.536,9.9218
1403,23776,0.63958,69.788,2.08,14295,28.065,8.4529,19.779,1625.8,469.38,553.64,1311.9,1085.4,7.5581,9.9915,208.05,2026.2,8187.1,0.9611,38.338,195.31,2130,7924.3,10.378,0.019676,320.02,89.179,16.517,9.9103
1404,23786,0.63942,69.71,2.0762,14269,28.08,8.4485,19.79,1625,469.32,553.5,1311.4,1085,7.554,9.9831,207.76,2025.3,8185.6,0.96086,38.322,195.04,2129.1,7923.9,10.382,0.019663,319.9,89.146,16.498,9.8988
1405,23796,0.63926,69.632,2.0724,14243,28.094,8.4441,19.8,1624.3,469.27,553.36,1310.9,1084.6,7.5498,9.9747,207.47,2024.4,8184.1,0.96062,38.306,194.77,2128.3,7923.4,10.386,0.01965,319.78,89.112,16.479,9.8874
1406,23806,0.63911,69.554,2.0686,14218,28.108,8.4397,19.81,1623.5,469.21,553.21,1310.5,1084.2,7.5456,9.9664,207.18,2023.5,8182.6,0.96037,38.29,194.49,2127.5,7923,10.39,0.019637,319.66,89.078,16.46,9.8759
1407,23815,0.63895,69.476,2.0648,14192,28.122,8.4353,19.821,1622.7,469.16,553.07,1310,1083.8,7.5415,9.958,206.89,2022.7,8181,0.96013,38.273,194.22,2126.7,7922.5,10.394,0.019624,319.54,89.044,16.441,9.8645
1408,23825,0.6388,69.398,2.0611,14166,28.136,8.4309,19.831,1621.9,469.1,552.93,1309.5,1083.4,7.5373,9.9497,206.6,2021.8,8179.5,0.95989,38.257,193.95,2125.9,7922.1,10.398,0.019611,319.42,89.01,16.422,9.853
1409,23835,0.63864,69.32,2.0573,14140,28.15,8.4265,19.841,1621.1,469.05,552.79,1309.1,1083,7.5332,9.9413,206.32,2020.9,8178,0.95965,38.241,193.67,2125.1,7921.6,10.402,0.019598,319.3,88.976,16.403,9.8416
1410,23845,0.63848,69.242,2.0536,14114,28.164,8.4221,19.851,1620.3,468.99,552.64,1308.6,1082.6,7.529,9.933,206.03,2020,8176.5,0.95941,38.225,193.4,2124.3,7921.2,10.406,0.019585,319.18,88.942,16.384,9.8302
1411,23855,0.63833,69.164,2.0498,14089,28.179,8.4177,19.862,1619.6,468.94,552.5,1308.1,1082.2,7.5249,9.9247,205.74,2019.1,8175,0.95917,38.209,193.13,2123.5,7920.7,10.41,0.019572,319.06,88.909,16.365,9.8188
1412,23864,0.63817,69.086,2.0462,14064,28.192,8.4138,19.871,1618.8,468.88,552.36,1307.7,1081.9,7.5207,9.9165,205.46,2018.2,8173.5,0.95894,38.194,192.86,2122.7,7920.3,10.414,0.019559,318.94,88.875,16.346,9.8075
1413,23874,0.63802,69.008,2.0427,14040,28.204,8.4125,19.88,1618.1,468.83,552.22,1307.2,1081.5,7.5166,9.9084,205.19,2017.3,8172,0.95873,38.179,192.61,2121.8,7919.9,10.417,0.019548,318.82,88.841,16.328,9.7966
1414,23884,0.63786,68.93,2.0391,14016,28.217,8.4106,19.889,1617.3,468.77,552.08,1306.8,1081.1,7.5125,9.9004,204.91,2016.4,8170.6,0.95852,38.164,192.35,2121,7919.5,10.421,0.019535,318.71,88.807,16.31,9.7858
1415,23894,0.6377,68.852,2.0356,13992,28.23,8.409,19.899,1616.6,468.72,551.94,1306.3,1080.7,7.5083,9.8923,204.64,2015.5,8169.2,0.95831,38.149,192.09,2120.2,7919.2,10.425,0.019523,318.59,88.773,16.292,9.7749
1416,23903,0.63755,68.774,2.0321,13968,28.242,8.4073,19.908,1615.9,468.66,551.79,1305.9,1080.4,7.5042,9.8843,204.37,2014.7,8167.7,0.9581,38.134,191.84,2119.4,7918.8,10.428,0.019511,318.48,88.739,16.273,9.7641
1417,23913,0.63739,68.696,2.0286,13944,28.255,8.4056,19.917,1615.1,468.61,551.65,1305.5,1080,7.5001,9.8762,204.1,2013.8,8166.3,0.95788,38.119,191.58,2118.6,7918.4,10.432,0.019499,318.36,88.705,16.255,9.7533
1418.1,23923,0.63723,68.617,2.0251,13920,28.268,8.4039,19.926,1614.4,468.55,551.51,1305,1079.6,7.4959,9.8682,203.83,2012.9,8164.8,0.95767,38.104,191.32,2117.8,7918,10.436,0.019487,318.25,88.671,16.237,9.7424
1419.1,23933,0.63708,68.539,2.0216,13897,28.281,8.4022,19.935,1613.7,468.5,551.37,1304.6,1079.3,7.4918,9.8602,203.56,2012,8163.4,0.95746,38.089,191.07,2117,7917.6,10.439,0.019475,318.14,88.638,16.219,9.7316
1420.1,23942,0.63692,68.461,2.0181,13873,28.294,8.4005,19.944,1612.9,468.44,551.23,1304.1,1078.9,7.4877,9.8522,203.28,2011.1,8162,0.95726,38.074,190.81,2116.2,7917.2,10.443,0.019463,318.02,88.604,16.201,9.7208
1421.1,23952,0.63677,68.383,2.0146,13849,28.307,8.3988,19.953,1612.2,468.39,551.09,1303.7,1078.5,7.4836,9.8442,203.01,2010.2,8160.5,0.95705,38.059,190.56,2115.4,7916.8,10.447,0.019451,317.91,88.57,16.183,9.7101
1422.1,23962,0.63661,68.305,2.0111,13826,28.319,8.3971,19.962,1611.5,468.33,550.95,1303.2,1078.2,7.4794,9.8362,202.74,2009.3,8159.1,0.95684,38.045,190.3,2114.6,7916.5,10.451,0.019439,317.79,88.536,16.165,9.6993
1423.1,23972,0.63645,68.227,2.0076,13802,28.332,8.3954,19.971,1610.8,468.28,550.81,1302.8,1077.8,7.4753,9.8282,202.47,2008.5,8157.6,0.95663,38.03,190.05,2113.8,7916.1,10.454,0.019427,317.68,88.502,16.148,9.6885
